topic,term,prob
topic 5,effort,8.562359299781582e-4
topic 5,government,2.1845649293919574e-4
topic 5,growth,7.455558490478103e-4
topic 5,holistic,9.288832029307821e-4
topic 5,identify,0.0031292049172893296
topic 5,information,0.003274697353606328
topic 5,integrate,0.004581283026264499
topic 5,involvement,3.085953671965561e-4
topic 5,marine,0.0035466660188264772
topic 5,national,2.5858214642186014e-4
topic 5,nature,9.96458249301129e-4
topic 5,ocean,0.003154248898416479
topic 5,paper,0.0027239642089756945
topic 5,region,0.001998829648970572
topic 5,review,0.0012222257900188257
topic 5,sharing,4.849014717928655e-4
topic 5,sustainability,0.0017016599250167324
topic 5,sustainably,1.8341421824897357e-4
topic 5,sustained,1.388474798574248e-4
topic 5,term,6.341018530439932e-4
topic 5,understanding,0.00372091629173818
topic 5,adaptive,2.8572188559139103e-4
topic 5,base,0.007993889374149415
topic 5,biophysical,0.0012871500204856075
topic 5,circumstance,2.3866235571220565e-4
topic 5,collective,4.67807465844746e-4
topic 5,compete,1.0776589121846868e-4
topic 5,complex,0.0048523896644942065
topic 5,continue,3.3775360973334535e-4
topic 5,control,4.0023971222869474e-4
topic 5,domain,7.576361199117919e-4
topic 5,drive,0.0022259438028064157
topic 5,dynamic,0.008914890609999327
topic 5,emerge,9.375643479775395e-4
topic 5,emergence,1.235333128442905e-4
topic 5,engage,9.925369699409657e-4
topic 5,feedback,0.002004258261556171
topic 5,framework,0.001903050188496393
topic 5,highly,9.7529890506692e-4
topic 5,installation,1.2157840525672078e-4
topic 5,interaction,0.0023074159500196937
topic 5,interview,2.066507169218221e-4
topic 5,key,0.0014523636697983
topic 5,lake,0.00348615388036235
topic 5,learning,2.3741442136253425e-4
topic 5,link,8.389645332937085e-4
topic 5,loop,8.192903266460746e-4
topic 5,management,0.011321815045505671
topic 5,method,0.0012922864550589295
topic 5,multiple,0.0033556474851339523
topic 5,network,0.0018489773468654681
topic 5,operate,4.3574437085987114e-4
topic 5,participatory,0.0011211079693963899
topic 5,process,0.003599656542681936
topic 5,qualitative,0.0017001712547819626
topic 5,resolution,3.252522780497108e-4
topic 5,southeastern,1.009891385334225e-4
topic 5,subject,2.285223233407484e-4
topic 5,surface,2.3193337942999334e-4
topic 5,theoretical,0.0010372308948096388
topic 5,uncertainty,0.0041832975884463115
topic 5,underlie,4.833401245192061e-4
topic 5,variable,0.0026008266718799793
topic 5,water,0.0039861453064991975
topic 5,watershed,3.590486559563742e-4
topic 5,wisconsin,1.226371768289498e-4
topic 5,cascade,2.830664811616711e-4
topic 5,characteristic,2.49856889419359e-4
topic 5,combine,7.794957885415222e-4
topic 5,conclusion,3.874141535833186e-4
topic 5,consumption,1.8957194045195097e-4
topic 5,ecology,4.7633011260414293e-4
topic 5,function,5.836304017980398e-4
topic 5,intensify,2.0750680222138656e-4
topic 5,land,0.0013023375509577289
topic 5,level,0.0025536222328520256
topic 5,moderate,1.979394905804133e-4
topic 5,observation,3.9359378982441824e-4
topic 5,participant,3.4741052721605346e-4
topic 5,peasant,1.3835125632195817e-4
topic 5,period,1.570340721967957e-4
topic 5,powerful,1.1092842530382512e-4
topic 5,production,5.414552850753559e-4
topic 5,question,6.93045257834614e-4
topic 5,range,0.0015757109336141427
topic 5,recent,0.0011911642750892318
topic 5,reduce,9.557069120405921e-4
topic 5,survey,4.959732539719456e-4
topic 5,action,0.001067673545549681
topic 5,analyse,3.056645760441171e-4
topic 5,article,0.0013397206966541653
topic 5,assess,0.0026865589958586862
topic 5,central,4.229685040340697e-4
topic 5,coherent,1.485197826773874e-4
topic 5,comparative,3.9402258719948435e-4
topic 5,conceptualization,2.0328369417736534e-4
topic 5,conduct,1.926524893437799e-4
topic 5,derive,6.23106633874159e-4
topic 5,diverse,5.790604014117929e-4
topic 5,empirical,0.0011906689190677477
topic 5,feature,5.191034593481925e-4
topic 5,field,7.91908256606074e-4
topic 5,increasingly,5.825460125556317e-4
topic 5,literature,0.001304629906232159
topic 5,narrative,3.2707458392315994e-4
topic 5,procedure,1.0915649134453615e-4
topic 5,research,0.00119305480662162
topic 5,science,0.0011133274756479443
topic 5,shape,3.1033794494606795e-4
topic 5,situation,7.574148682820602e-4
topic 5,structure,0.0035362285823031174
topic 5,synthesis,6.877251250178598e-4
topic 5,synthesize,2.0286636471316888e-4
topic 5,systematic,7.642178479119344e-4
topic 5,unit,7.074209597971379e-4
topic 5,adapt,2.7635970151495735e-4
topic 5,assessment,0.002538076037972658
topic 5,awareness,1.0861963298838642e-4
topic 5,balance,4.034059704022889e-4
topic 5,choice,5.340323161191724e-4
topic 5,decrease,4.6827433776317135e-4
topic 5,due,0.0013546373694008468
topic 5,effective,0.0010171747892948962
topic 5,facilitate,7.814939900606726e-4
topic 5,factor,0.001000527992006813
topic 5,focus,0.0024807298476043536
topic 5,force,2.480050377816726e-4
topic 5,guide,6.13469500862505e-4
topic 5,improve,0.0012196189352674843
topic 5,limit,0.0017949539660193131
topic 5,livelihood,1.7380380690426732e-4
topic 5,loss,7.317808567294233e-4
topic 5,low,0.00122757786788594
topic 5,measure,0.0013946130537869131
topic 5,outcome,0.002170873980087241
topic 5,poor,3.6777276784376165e-4
topic 5,pressure,0.0012807413059508744
topic 5,reference,6.285537946322453e-4
topic 5,regional,5.842224470674882e-4
topic 5,represent,0.0026697990709751837
topic 5,semi,2.558725970146426e-4
topic 5,strategy,0.002246018427076816
topic 5,structured,3.656590603521208e-4
topic 5,systematically,1.455799796691765e-4
topic 5,variety,2.4665016937899055e-4
topic 5,achieve,9.175411062054252e-4
topic 5,analyze,0.0011448469798410823
topic 5,associate,8.731333627635347e-4
topic 5,attribute,1.610581939272161e-4
topic 5,carbon,1.5398751296065216e-4
topic 5,comprise,2.926474393366937e-4
topic 5,concept,5.086347180813943e-4
topic 5,demand,0.0011569395280056486
topic 5,elucidate,2.901814686367095e-4
topic 5,expansion,7.283573144567495e-4
topic 5,follow,5.618685744029146e-4
topic 5,frequency,1.0447362615776016e-4
topic 5,goal,0.003186018516254303
topic 5,increase,0.002050584450401933
topic 5,limited,7.078702548667567e-4
topic 5,linkage,1.3771157188086864e-4
topic 5,map,1.7091416184073305e-4
topic 5,nutrient,2.2834352862941318e-4
topic 5,occur,0.001005345986047889
topic 5,potentially,1.3346222824602063e-4
topic 5,provision,0.002047186804715987
topic 5,regulate,2.7875936385930006e-4
topic 5,service,0.00480448864597272
topic 5,spatiotemporal,1.5898585913355707e-4
topic 5,specific,0.0012620731361066744
topic 5,subsequent,2.2365410589524624e-4
topic 5,supply,0.0010778780249726774
topic 5,tool,0.004812702864733635
topic 5,trend,0.0014199046593050396
topic 5,typical,1.9352260145724223e-4
topic 5,unexpected,3.4804162114105623e-4
topic 5,access,4.169779448480057e-4
topic 5,actor,0.0011097399372494798
topic 5,america,1.0670445113391469e-4
topic 5,basin,2.0668298863738317e-4
topic 5,context,7.75881092239057e-4
topic 5,create,0.0010206410641351573
topic 5,cycle,6.038969027595767e-4
topic 5,driver,5.249022000234228e-4
topic 5,elicit,1.2847350109856094e-4
topic 5,ensure,6.001834032293411e-4
topic 5,exist,0.001430538629467051
topic 5,focal,1.7001363200875848e-4
topic 5,freshwater,7.326236095654923e-4
topic 5,fundamental,8.320553101555865e-4
topic 5,insight,8.998228762010585e-4
topic 5,international,1.7659297089921375e-4
topic 5,investigate,0.001570290685539914
topic 5,model,0.027181263765416443
topic 5,perspective,7.432267746335296e-4
topic 5,priority,7.638583031163782e-4
topic 5,relate,5.826624651678799e-4
topic 5,river,0.0025027985356375917
topic 5,socially,1.7360734383985076e-4
topic 5,socioeconomic,0.001534264262625462
topic 5,south,6.42940049719895e-4
topic 5,valuable,4.048113630515547e-4
topic 5,contribute,0.0010413572138415024
topic 5,description,1.4366888741017177e-4
topic 5,equity,2.7749463142751524e-4
topic 5,feasibility,1.514898002325115e-4
topic 5,finally,4.910921749762291e-4
topic 5,incorporation,2.0683705480759704e-4
topic 5,main,5.103047302979973e-4
topic 5,movement,2.3793948498605238e-4
topic 5,plain,2.8667037231366426e-4
topic 5,rapidly,3.18385591006756e-4
topic 5,realistic,3.597152586576294e-4
topic 5,reason,1.0591880619061134e-4
topic 5,regulation,7.523265070692421e-4
topic 5,relation,1.9441660920785684e-4
topic 5,section,1.5267701553451244e-4
topic 5,society,4.2115420181737545e-4
topic 5,transition,2.836405940875976e-4
topic 5,user,0.0021397627530649623
topic 5,alternative,0.0013530104447707708
topic 5,availability,9.98776519735899e-4
topic 5,biodiversity,0.006014620544153984
topic 5,contrast,3.243751639076846e-4
topic 5,decade,5.564001383445411e-4
topic 5,define,0.0010341482766556974
topic 5,establish,2.6074903709328743e-4
topic 5,fast,2.3212392244594413e-4
topic 5,feed,1.3006807783671632e-4
topic 5,govern,3.961206695174466e-4
topic 5,maintenance,1.2184399092866983e-4
topic 5,population,0.0024361489194854925
topic 5,poverty,2.6925940748643543e-4
topic 5,presence,3.63422066463727e-4
topic 5,product,2.860009831807621e-4
topic 5,quality,3.7052828749222725e-4
topic 5,reach,3.0861657886422224e-4
topic 5,rise,5.144316434705423e-4
topic 5,series,2.344300663357819e-4
topic 5,significant,0.0011274054792334894
topic 5,similar,6.291984727995701e-4
topic 5,simulation,0.0027052607070857946
topic 5,size,4.796259558371392e-4
topic 5,slow,1.0717166456087511e-4
topic 5,slowly,1.805098841042182e-4
topic 5,stability,2.811945504420585e-4
topic 5,time,0.002194020148962039
topic 5,widespread,4.201749646184732e-4
topic 5,agent,0.0047213033110361236
topic 5,arise,2.5967639264409765e-4
topic 5,behaviour,0.0013555172023930753
topic 5,capture,9.280668675143021e-4
topic 5,climate,6.776185599136608e-4
topic 5,consequence,9.80236916853172e-4
topic 5,construction,2.3311359644137656e-4
topic 5,district,7.626559784937199e-4
topic 5,energy,9.997643832145317e-4
topic 5,exacerbate,1.6111866253385636e-4
topic 5,explicitly,2.1083183570793073e-4
topic 5,hierarchical,1.0589754827043888e-4
topic 5,interdisciplinary,3.890345089381448e-4
topic 5,lead,0.001085247147451936
topic 5,mitigate,6.194829670760434e-4
topic 5,orient,2.882990928013829e-4
topic 5,preference,4.220034897660673e-4
topic 5,propose,3.506355553779688e-4
topic 5,scheme,1.0324170374848491e-4
topic 5,ultimately,7.00075470453963e-4
topic 5,activity,0.0022572457953253583
topic 5,component,0.003343734338015304
topic 5,conceptual,0.0014659462491142296
topic 5,concern,8.303950260866465e-4
topic 5,connection,3.787812472441329e-4
topic 5,cope,1.0121214458518742e-4
topic 5,describe,0.001685751956562044
topic 5,diversity,6.809679431534262e-4
topic 5,essential,2.189222290430893e-4
topic 5,expect,3.270394483440955e-4
topic 5,generalized,3.9273824669368133e-4
topic 5,generate,7.423635791922319e-4
topic 5,index,0.0014115569316794025
topic 5,innovative,1.9916818827689362e-4
topic 5,manage,0.0020033927713254177
topic 5,parameter,0.0014633233786274598
topic 5,recommendation,5.70338977911196e-4
topic 5,reflect,4.4953773486307395e-4
topic 5,regard,8.280571065345046e-4
topic 5,richness,1.2799338822195317e-4
topic 5,serve,8.206453405806138e-4
topic 5,specie,2.1630585283520618e-4
topic 5,stage,2.918177794866955e-4
topic 5,absence,2.95395664877196e-4
topic 5,condition,0.0014906661973764417
topic 5,contribution,2.630576185090779e-4
topic 5,degree,5.777593048659417e-4
topic 5,depend,6.702852836978514e-4
topic 5,event,2.656774616596055e-4
topic 5,extent,4.300495312954512e-4
topic 5,external,2.364938566779616e-4
topic 5,fishing,3.2351041239759616e-4
topic 5,offshore,1.3371591503367946e-4
topic 5,predictor,1.9554032194648316e-4
topic 5,relative,3.7594075923290567e-4
topic 5,relevant,7.995795777351504e-4
topic 5,set,0.0018225297147967075
topic 5,subsystem,3.6010296790840685e-4
topic 5,yield,9.396880641974716e-4
topic 5,direct,8.194957069019177e-4
topic 5,distribution,0.0012484595893044942
topic 5,estimate,9.455762312312722e-4
topic 5,evaluation,4.5478433892854453e-4
topic 5,evolution,1.0571450700246444e-4
topic 5,implementation,1.4372546764007552e-4
topic 5,improvement,3.133104908564191e-4
topic 5,major,5.690235845482615e-4
topic 5,obvious,3.1062787415366645e-4
topic 5,offer,7.30104341889641e-4
topic 5,past,1.6097187933836605e-4
topic 5,pose,3.284749017635677e-4
topic 5,promote,8.698522561563864e-4
topic 5,risk,9.983348323351713e-4
topic 5,space,0.0015211871292444069
topic 5,spatial,0.005162214820928853
topic 5,strategic,3.38098581216029e-4
topic 5,temporal,0.001203528075777008
topic 5,tend,2.48426419814854e-4
topic 5,variability,1.754881621260656e-4
topic 5,assist,3.5188696960866857e-4
topic 5,capability,2.827027106109127e-4
topic 5,consistent,6.86510162911996e-4
topic 5,delta,9.494223933416534e-4
topic 5,detailed,3.733553102054234e-4
topic 5,dominate,2.835190324470106e-4
topic 5,dramatically,1.6243803119772866e-4
topic 5,enable,7.243968607953431e-4
topic 5,engineering,1.5898585913330995e-4
topic 5,estuary,3.968745989570226e-4
topic 5,evolve,4.386319820345161e-4
topic 5,expert,0.0018848491511843529
topic 5,exploitation,6.185423866547151e-4
topic 5,geography,1.1246333628025172e-4
topic 5,globally,1.1501243281723042e-4
topic 5,hinder,1.1672605981895497e-4
topic 5,history,2.890729238844019e-4
topic 5,illustrate,0.0016232956262897322
topic 5,limitation,1.447806534826212e-4
topic 5,mega,3.861102948009174e-4
topic 5,mitigation,3.888808560922613e-4
topic 5,overcome,7.729308743344357e-4
topic 5,quantitative,0.0022106353885274475
topic 5,target,7.967831608330368e-4
topic 5,threat,9.156906058765691e-4
topic 5,typically,6.006981129477064e-4
topic 5,undergo,3.4669804858669467e-4
topic 5,urbanization,1.2172938989058293e-4
topic 5,vulnerable,3.0037638327457265e-4
topic 5,world,9.755549254549561e-4
topic 5,compare,0.0013905826082523335
topic 5,cost,5.546166052312404e-4
topic 5,cover,7.500377626867088e-4
topic 5,depict,2.2405426507672607e-4
topic 5,expand,2.2480888123141264e-4
topic 5,gap,6.18274045160221e-4
topic 5,insufficient,2.6401082533746847e-4
topic 5,maker,6.130349473713652e-4
topic 5,modeling,0.004997424353933302
topic 5,negative,2.9472189808877475e-4
topic 5,pollution,9.089157957392508e-4
topic 5,project,2.913211484824643e-4
topic 5,protect,8.221414374153112e-4
topic 5,reservoir,8.823896112284909e-4
topic 5,restriction,6.977997210155368e-4
topic 5,scenario,0.010141960944473085
topic 5,site,4.1268410183127954e-4
topic 5,transdisciplinary,2.880252966464964e-4
topic 5,treatment,1.2735413976401347e-4
topic 5,climatic,1.1023620671012643e-4
topic 5,close,3.887088697399941e-4
topic 5,combination,8.248769025985129e-4
topic 5,contextual,1.7287556538947026e-4
topic 5,experiment,5.2774352517903e-4
topic 5,flexible,1.993678698025884e-4
topic 5,integral,1.4429685164564236e-4
topic 5,interact,7.034971984104857e-4
topic 5,produce,4.54695465736491e-4
topic 5,productivity,2.3368209004072653e-4
topic 5,rotation,1.4819702845926235e-4
topic 5,sample,1.1770687307309627e-4
topic 5,adequate,2.763283237694113e-4
topic 5,assumption,5.174545415071971e-4
topic 5,attempt,2.0245356218308704e-4
topic 5,baseline,2.904652188656121e-4
topic 5,connectivity,9.424259441008061e-4
topic 5,design,0.0017611312972667925
topic 5,evidence,2.9658942964874295e-4
topic 5,fail,1.0725145651286327e-4
topic 5,incorporate,9.409158103992072e-4
topic 5,integrated,7.227461058574913e-4
topic 5,monitoring,0.0011526714569337598
topic 5,paradigm,2.7673286282145146e-4
topic 5,scientific,0.0010236295576287126
topic 5,strong,8.471934296315608e-4
topic 5,suitable,2.795085223285733e-4
topic 5,theory,0.0013746650357711104
topic 5,warming,2.1816491673070892e-4
topic 5,africa,4.3001844319447884e-4
topic 5,african,2.97881559099731e-4
topic 5,arrangement,1.1458068562687448e-4
topic 5,build,9.184744336120254e-4
topic 5,collaborative,3.3802858864229076e-4
topic 5,enhance,4.481258236579539e-4
topic 5,exploration,4.4161946287007715e-4
topic 5,home,1.4496915096889697e-4
topic 5,learn,3.438950111671805e-4
topic 5,persistence,2.8619787493619015e-4
topic 5,previous,2.2752923037368985e-4
topic 5,progress,0.00033164629885744297
topic 5,prove,3.5035692732187024e-4
topic 5,american,1.2144282299234503e-4
topic 5,individual,0.001362824741926116
topic 5,landscape,0.0018291999310342192
topic 5,public,1.517596073444125e-4
topic 5,response,0.0021817140865214328
topic 5,technique,2.0604559518906348e-4
topic 5,dimension,1.561251232647755e-4
topic 5,encourage,1.0921806287306515e-4
topic 5,equation,5.007799151024885e-4
topic 5,independent,2.643786875830669e-4
topic 5,intervention,0.0018519347979408457
topic 5,perform,3.9189735615946373e-4
topic 5,performance,1.8485823665651438e-4
topic 5,solution,0.0016189798276305776
topic 5,stimulate,1.2157693474821778e-4
topic 5,structural,1.3067922906835342e-4
topic 5,comprehensive,5.645157131373263e-4
topic 5,determine,4.4710369350794944e-4
topic 5,guidance,2.0238904525277592e-4
topic 5,improved,4.246256264781786e-4
topic 5,single,5.724840362492809e-4
topic 5,thinking,1.3750431262109694e-4
topic 5,versus,1.6765550923395175e-4
topic 5,aquaculture,6.344290690754433e-4
topic 5,attention,3.6383930229914543e-4
topic 5,desire,4.6036266771132966e-4
topic 5,directly,1.914633974018781e-4
topic 5,express,4.277568297062047e-4
topic 5,health,0.0018176933419463545
topic 5,importantly,0.00013579615948327258
topic 5,inclusion,3.122810284802509e-4
topic 5,inform,0.00133806926944038
topic 5,lesson,1.103796098682312e-4
topic 5,manager,0.0017944024834714127
topic 5,receive,3.0476753253132514e-4
topic 5,recognition,1.2194577233217728e-4
topic 5,recognize,1.4065580655124162e-4
topic 5,seek,4.054967201709526e-4
topic 5,type,0.0016119498086941647
topic 5,vision,1.7433782593971587e-4
topic 5,argue,2.458036856944766e-4
topic 5,overview,2.376955095820551e-4
topic 5,protected,1.301049207095741e-4
topic 5,sense,1.6304300703130593e-4
topic 5,characterization,1.1267230814140376e-4
topic 5,class,1.2529029698423938e-4
topic 5,couple,0.0018340927461769577
topic 5,dataset,2.607096089831784e-4
topic 5,extraction,2.591574611516609e-4
topic 5,habitat,0.0011983122256590093
topic 5,prioritization,2.935793269476733e-4
topic 5,projection,1.1060228805017438e-4
topic 5,remain,2.3607553110194257e-4
topic 5,sensitivity,5.097469268544307e-4
topic 5,spatially,0.0014115603597816453
topic 5,stressor,3.9695491666070723e-4
topic 5,trade,0.0018228429315799988
topic 5,win,4.738555286723164e-4
topic 5,act,1.9787913167144334e-4
topic 5,causal,4.6573083383643694e-4
topic 5,considerable,3.8737120909116573e-4
topic 5,consist,4.034003000423417e-4
topic 5,easily,1.8836398975510525e-4
topic 5,monitor,6.693725558168287e-4
topic 5,predictive,3.1797163842595545e-4
topic 5,significance,1.7104926011419564e-4
topic 5,wide,8.596681491517246e-4
topic 5,annual,2.1587916267836786e-4
topic 5,characterize,2.980206642502829e-4
topic 5,cooperation,4.3870156871353476e-4
topic 5,difficulty,6.869883435886181e-4
topic 5,fresh,1.2879828172376027e-4
topic 5,heterogeneity,2.737575781388634e-4
topic 5,importance,8.125136203117716e-4
topic 5,problematic,3.6597103692304235e-4
topic 5,workshop,5.824590817347025e-4
topic 5,acceptable,2.7612655322473297e-4
topic 5,primary,1.820139800607847e-4
topic 5,reside,1.48456115195532e-4
topic 5,standard,1.0745038974530372e-4
topic 5,test,6.236555054283575e-4
topic 5,efficiency,1.3652685595452266e-4
topic 5,lower,3.242900212759279e-4
topic 5,predict,8.700883961469608e-4
topic 5,variation,5.868201733539565e-4
topic 5,biological,1.6862994508066051e-4
topic 5,correspond,3.0675658101692304e-4
topic 5,induce,2.4228861329358587e-4
topic 5,scope,2.9716673447904857e-4
topic 5,calculate,2.0135245179751294e-4
topic 5,cluster,1.733682765296595e-4
topic 5,primarily,3.1771290434042904e-4
topic 5,sensitive,2.1953308946848647e-4
topic 5,upper,1.644956321410503e-4
topic 5,weather,1.754314612402267e-4
topic 5,wet,1.124409716258686e-4
topic 5,basic,1.1393514554706055e-4
topic 5,contexts,2.2621113171025168e-4
topic 5,hydrology,0.001463470222534151
topic 5,incentive,7.097896236821093e-4
topic 5,language,2.9576322591669973e-4
topic 5,publish,5.449203753341948e-4
topic 5,success,1.9304099304291183e-4
topic 5,application,0.0014472862003477895
topic 5,constitute,1.3583019669240654e-4
topic 5,participation,1.9149871523261778e-4
topic 5,trigger,1.0918663468400408e-4
topic 5,collapse,9.090437864750474e-4
topic 5,difficult,8.700828456824324e-4
topic 5,florida,3.179716698118479e-4
topic 5,fragility,1.589858591332309e-4
topic 5,grounding,1.589858591327612e-4
topic 5,hydrologic,8.261759947658434e-4
topic 5,interplay,1.743594886636672e-4
topic 5,multilevel,2.0309190048833873e-4
topic 5,nest,1.413707930465827e-4
topic 5,observe,5.488174207121171e-4
topic 5,organizational,4.272504096312721e-4
topic 5,phenomena,1.589858591332309e-4
topic 5,phenomenon,3.046851533773655e-4
topic 5,rich,2.1484351140893155e-4
topic 5,selection,0.0011241586633199063
topic 5,separately,1.5898585913334695e-4
topic 5,shift,0.002055500918894981
topic 5,special,3.055564039042102e-4
topic 5,specifically,4.8084694681085785e-4
topic 5,tackle,3.871367111682617e-4
topic 5,trait,2.7735113805827034e-4
topic 5,artisanal,1.1613638588836487e-4
topic 5,option,7.344676264242517e-4
topic 5,previously,1.2003108990812518e-4
topic 5,rate,3.689888875261911e-4
topic 5,avoid,1.6959834512824277e-4
topic 5,criterion,5.282400729003823e-4
topic 5,effectively,2.7063485268180517e-4
topic 5,fit,4.3641613430108356e-4
topic 5,heterogeneous,4.7588502942713055e-4
topic 5,hold,1.2456566120919564e-4
topic 5,inter,1.5089235971092166e-4
topic 5,methodological,2.2152767607539668e-4
topic 5,navigate,1.0969409322962348e-4
topic 5,rigorous,2.3847878869200488e-4
topic 5,salient,1.0739738219325651e-4
topic 5,setting,3.998506677516368e-4
topic 5,subset,1.674242345838481e-4
topic 5,theoretically,3.001706518276831e-4
topic 5,trap,3.415043961756778e-4
topic 5,urgent,3.9377348608250507e-4
topic 5,catchment,4.713602466347872e-4
topic 5,construct,0.0013233529417306508
topic 5,core,4.8455106780654516e-4
topic 5,exogenous,1.7752882324407267e-4
topic 5,fix,1.0856304821411069e-4
topic 5,overexploitation,1.1118202678214124e-4
topic 5,shellfish,2.3847878869683462e-4
topic 5,soft,3.9746464783305287e-4
topic 5,necessarily,4.2849440950565635e-4
topic 5,scientist,6.250052066000887e-4
topic 5,societal,0.0011863817116407461
topic 5,storage,1.7848300652916144e-4
topic 5,applicability,1.450750378949346e-4
topic 5,canonical,2.3847878869984445e-4
topic 5,clarify,3.0225013940664454e-4
topic 5,contend,3.638025388438266e-4
topic 5,decouple,1.5898585913322834e-4
topic 5,definition,4.505618538219163e-4
topic 5,dilemma,6.475320523200153e-4
topic 5,expense,2.0527530637022944e-4
topic 5,foundational,1.3431527896500667e-4
topic 5,generating,1.5898585913307132e-4
topic 5,hypoxia,2.3073464121390417e-4
topic 5,interconnected,1.35911296532998e-4
topic 5,press,4.384838086210355e-4
topic 5,revise,2.3832448134933346e-4
topic 5,salience,3.9483840499891955e-4
topic 5,ability,9.462900359711214e-4
topic 5,anthropogenic,7.352237304288593e-4
topic 5,diagram,2.2461902665650357e-4
topic 5,distribute,3.7904388321032185e-4
topic 5,east,1.4932960888519345e-4
topic 5,integrative,5.111425701943825e-4
topic 5,north,4.7045052671703557e-4
topic 5,precipitation,1.7933494364797924e-4
topic 5,fluctuate,5.037827210337898e-4
topic 5,iii,1.5278089501459606e-4
topic 5,integration,5.47210380149475e-4
topic 5,intend,2.1505227643340175e-4
topic 5,classification,1.3097563694498848e-4
topic 5,cropland,2.2416049546802896e-4
topic 5,density,3.5574713266318914e-4
topic 5,location,0.0015449516414423766
topic 5,multifunctional,2.916203639513229e-4
topic 5,prioritize,3.847492031267876e-4
topic 5,typology,1.1345030073581783e-4
topic 5,amount,1.3721387863018807e-4
topic 5,database,6.916289383444832e-4
topic 5,input,5.773244126173717e-4
topic 5,meet,2.8621471196313647e-4
topic 5,percent,4.191247351233056e-4
topic 5,track,4.0603602190811326e-4
topic 5,constraint,3.326244952692751e-4
topic 5,facilitation,2.384787887000656e-4
topic 5,robust,9.443644511026483e-4
topic 5,view,3.298907869044556e-4
topic 5,choose,0.0010349939711992422
topic 5,synergy,4.935077384621809e-4
topic 5,transparent,2.8001371015197766e-4
topic 5,fisherman,3.275691889745641e-4
topic 5,score,0.0014465603965774924
topic 5,comparison,4.507364537428635e-4
topic 5,northern,2.804819269782559e-4
topic 5,stable,5.532096683810969e-4
topic 5,trajectory,6.382181238759245e-4
topic 5,vary,5.006562509848545e-4
topic 5,forage,1.730209717481857e-4
topic 5,life,3.483281306302422e-4
topic 5,principal,2.0653850175150347e-4
topic 5,systems,1.5627819540424547e-4
topic 5,twenty,1.4041621778959997e-4
topic 5,maintain,4.541553904811614e-4
topic 5,predominantly,2.108110418611062e-4
topic 5,restrict,2.9489856120502953e-4
topic 5,achievement,1.5656014332415385e-4
topic 5,australia,4.507154996038869e-4
topic 5,effectiveness,7.016561179586841e-4
topic 5,move,7.546853440272007e-4
topic 5,practitioner,1.2320708793767566e-4
topic 5,abm,6.355021052275268e-4
topic 5,abms,3.1797171826646064e-4
topic 5,accuracy,3.1797171168402086e-4
topic 5,accurately,1.576900755312179e-4
topic 5,advance,5.218890256671305e-4
topic 5,algorithm,1.442525479677713e-4
topic 5,behavior,0.002353870351053757
topic 5,behavioral,1.6888598964915195e-4
topic 5,crisis,2.729659467803009e-4
topic 5,evolutionary,2.0539883569212363e-4
topic 5,existence,3.1413399053699116e-4
topic 5,experimental,2.5223566597595745e-4
topic 5,favor,2.0969647686353167e-4
topic 5,hypothesis,1.4631649895776713e-4
topic 5,igss,1.5898585911435845e-4
topic 5,original,2.8121720802403366e-4
topic 5,real,9.06736703665671e-4
topic 5,simulate,0.001407174688776065
topic 5,stochasticity,5.56450506958483e-4
topic 5,stylized,1.589858591332995e-4
topic 5,widely,6.343013571357759e-4
topic 5,addition,3.9248734055295043e-4
topic 5,consensus,4.2586389981925807e-4
topic 5,hypothetical,2.652364026815179e-4
topic 5,substantially,1.0866156586129468e-4
topic 5,anthropocene,1.645384929648251e-4
topic 5,constrain,1.5898585494974766e-4
topic 5,explicit,0.0017286637733395437
topic 5,exploratory,1.5898585913319557e-4
topic 5,multifunctionality,3.747826968452912e-4
topic 5,resilient,2.338639979954942e-4
topic 5,unpredictable,1.7422975409206513e-4
topic 5,evaluate,9.915945969740775e-4
topic 5,belief,1.0486936210789602e-4
topic 5,dialogue,1.1164270361071343e-4
topic 5,disciplinary,2.6258932586983744e-4
topic 5,discipline,1.2078642115998364e-4
topic 5,entity,4.892782021778671e-4
topic 5,geographically,2.0848443238940438e-4
topic 5,multidisciplinary,2.912534240024739e-4
topic 5,rare,1.6909126663507243e-4
topic 5,terrestrial,1.1422829045190704e-4
topic 5,transport,2.3064188011547598e-4
topic 5,expectation,1.585463301120575e-4
topic 5,interpret,3.138830491810433e-4
topic 5,output,5.58309854457853e-4
topic 5,step,0.001082228249267374
topic 5,transferability,2.3847869554179468e-4
topic 5,validate,4.634785493453845e-4
topic 5,validation,4.435481170404782e-4
topic 5,cognitive,3.2605522776545635e-4
topic 5,communication,5.690741056103138e-4
topic 5,final,1.405722109017064e-4
topic 5,operational,2.718124057582835e-4
topic 5,opinion,1.1382638254479734e-4
topic 5,organize,2.5839956798117227e-4
topic 5,asia,3.9540305573644536e-4
topic 5,data,9.408742259133819e-4
topic 5,equilibrium,5.381337048447507e-4
topic 5,initiative,1.0969466040338162e-4
topic 5,mapping,3.7876715789547075e-4
topic 5,maritime,2.3847878870019692e-4
topic 5,peninsula,1.3637923656261748e-4
topic 5,discharge,2.9095247901043774e-4
topic 5,exercise,8.695832186211565e-4
topic 5,meeting,1.868389844196689e-4
topic 5,black,1.1053955812428864e-4
