topic,term,prob
topic 6,observation,8.30540168878745e-4
topic 6,participant,4.2557143506375626e-4
topic 6,period,4.4332055809170716e-4
topic 6,political,3.012124620768066e-4
topic 6,power,1.7718066879623354e-4
topic 6,practice,6.262257354445576e-4
topic 6,question,2.9631134494730765e-4
topic 6,range,8.965957397079088e-4
topic 6,recent,9.120569066560528e-4
topic 6,reduce,0.001246419808279882
topic 6,survey,0.0021277059990241886
topic 6,undertake,1.599973295899429e-4
topic 6,viable,2.3405807626977737e-4
topic 6,village,0.0010906181610740137
topic 6,action,6.099499686003751e-4
topic 6,analyse,4.235144092767494e-4
topic 6,article,3.8595428100283654e-4
topic 6,assess,0.001829821396729438
topic 6,body,7.093812896061655e-4
topic 6,central,3.7221207075629147e-4
topic 6,coherent,1.7202014459883426e-4
topic 6,conduct,0.0014417222344337867
topic 6,derive,2.601051909179256e-4
topic 6,diverse,3.531698279418313e-4
topic 6,empirical,3.258080809324543e-4
topic 6,feature,3.908887644988484e-4
topic 6,grow,3.82073195202541e-4
topic 6,increasingly,0.0012235756671695925
topic 6,literature,0.0011557388148205033
topic 6,path,2.3464231035391978e-4
topic 6,recently,4.735371733848984e-4
topic 6,research,0.0015391646001089378
topic 6,science,1.6196166101654664e-4
topic 6,shape,3.8529691981590924e-4
topic 6,situation,2.614553740980242e-4
topic 6,stock,0.0037249495187490697
topic 6,structure,8.523919471886219e-4
topic 6,systematic,1.0355962602802353e-4
topic 6,unit,4.922819623624662e-4
topic 6,adapt,2.9779007395578484e-4
topic 6,adopt,2.7899733446178326e-4
topic 6,assessment,9.77632966900543e-4
topic 6,awareness,1.148146514297119e-4
topic 6,balance,1.1176025721286944e-4
topic 6,choice,1.6501641639915383e-4
topic 6,collection,2.5561066705279286e-4
topic 6,decrease,2.802421095956894e-4
topic 6,due,7.753827802353524e-4
topic 6,effective,0.0022586510078457275
topic 6,facilitate,3.0758431164830597e-4
topic 6,factor,0.0019640450388487924
topic 6,fee,3.362834492041997e-4
topic 6,focus,0.0016849578223740586
topic 6,force,2.6394433544094266e-4
topic 6,improve,0.001769272479483555
topic 6,limit,7.839333505218688e-4
topic 6,livelihood,0.0030825196326916483
topic 6,loss,6.794823683683543e-4
topic 6,low,0.0024511980467079274
topic 6,market,0.001766152248853384
topic 6,measure,0.001663917376445803
topic 6,outcome,0.0025715884756853163
topic 6,poor,8.928229980686785e-4
topic 6,pressure,0.0012714184875967658
topic 6,recovery,2.1931151118210682e-4
topic 6,reference,3.620903442342163e-4
topic 6,regional,6.994768475485327e-4
topic 6,represent,6.721914628358996e-4
topic 6,restoration,1.7930976781190366e-4
topic 6,semi,2.985899124519881e-4
topic 6,strategy,0.0031732177721462106
topic 6,structured,4.6938873461777037e-4
topic 6,systematically,2.1805615405134094e-4
topic 6,variety,2.3031484538164106e-4
topic 6,achieve,0.0018725100055800136
topic 6,additionally,2.757071444980763e-4
topic 6,analyze,9.478178236198798e-4
topic 6,associate,0.00197887513751975
topic 6,attribute,0.0011315488918776375
topic 6,concept,2.2052902695720883e-4
topic 6,coverage,1.1473923406044476e-4
topic 6,demand,4.8536963590118916e-4
topic 6,expansion,2.3119776873129226e-4
topic 6,follow,6.188378067641183e-4
topic 6,goal,0.0010494961409280184
topic 6,increase,0.0037930767490831903
topic 6,limited,5.612807555274948e-4
topic 6,linkage,5.599017660624675e-4
topic 6,map,2.8809080128908924e-4
topic 6,occur,4.133590493008266e-4
topic 6,potentially,4.5479461307385336e-4
topic 6,rapid,4.7067711794831514e-4
topic 6,regulate,3.5117726056339577e-4
topic 6,service,5.435851914821762e-4
topic 6,spatiotemporal,1.1209448306771509e-4
topic 6,specific,0.0011515638156214215
topic 6,tool,0.0018445967470041877
topic 6,top,5.166263338696989e-4
topic 6,trend,0.0012060193246579425
topic 6,access,0.0023584979766069734
topic 6,actor,8.569924067559442e-4
topic 6,context,8.838277457052626e-4
topic 6,country,0.0018455089574753675
topic 6,create,0.0013501541401670402
topic 6,driver,6.255343674391647e-4
topic 6,efficient,3.226590007112475e-4
topic 6,ensure,5.881918784452824e-4
topic 6,exist,5.155131986008839e-4
topic 6,freshwater,5.06554374605711e-4
topic 6,fundamental,4.5041390687154876e-4
topic 6,international,9.582510081522764e-4
topic 6,investigate,0.0017300970363520653
topic 6,model,0.003064297895013868
topic 6,perspective,1.9195000223561556e-4
topic 6,priority,1.5043869112829985e-4
topic 6,relate,0.001916192958785689
topic 6,river,2.1129202900369815e-4
topic 6,share,5.178921985537703e-4
topic 6,socially,6.235620497741775e-4
topic 6,socioeconomic,0.0011092286177753047
topic 6,south,0.0012226812939923595
topic 6,valuable,4.2582624031547225e-4
topic 6,complement,2.4291306621294646e-4
topic 6,contribute,8.267743620936136e-4
topic 6,deplete,3.911734828958434e-4
topic 6,depletion,2.570455172575291e-4
topic 6,dominant,1.9858089461988033e-4
topic 6,frame,1.15123653254864e-4
topic 6,implement,9.399268885801844e-4
topic 6,main,7.097728690230382e-4
topic 6,obtain,2.8031509806202514e-4
topic 6,rapidly,1.3070495443756196e-4
topic 6,reason,1.2723556744783927e-4
topic 6,regulation,0.003031407644007355
topic 6,section,2.1327884998450743e-4
topic 6,society,4.382571379458975e-4
topic 6,user,0.00501442347853731
topic 6,alternative,0.0015093991320836119
topic 6,bangladesh,1.5113956239809983e-4
topic 6,biodiversity,0.0018018912277854321
topic 6,capita,1.1191667689974599e-4
topic 6,contrast,2.8664996310745835e-4
topic 6,decade,1.2624578789605047e-4
topic 6,define,4.675067693358602e-4
topic 6,domestic,2.736410641152034e-4
topic 6,establish,0.0014738842851421145
topic 6,experience,7.928224197976415e-4
topic 6,fish,0.011515509052348437
topic 6,form,4.738200111072488e-4
topic 6,govern,4.955236847066723e-4
topic 6,gross,1.6754153158328035e-4
topic 6,indicator,6.855497315541216e-4
topic 6,line,3.697979238530283e-4
topic 6,population,0.005378115022752935
topic 6,poverty,0.001121124667161371
topic 6,presence,4.675600912772524e-4
topic 6,product,3.49567128497952e-4
topic 6,protection,0.001220416761611313
topic 6,reach,1.2535158286290383e-4
topic 6,series,1.0029082009712459e-4
topic 6,significant,4.730494720721868e-4
topic 6,similar,9.349821640738302e-4
topic 6,simulation,3.267002579866785e-4
topic 6,size,0.0020990119915492455
topic 6,stability,2.1183005125594473e-4
topic 6,time,0.0013128910301567504
topic 6,wealth,1.1011801022596034e-4
topic 6,widespread,1.6180917951190863e-4
topic 6,zone,0.0010330331061701179
topic 6,behaviour,0.0010464456231870515
topic 6,capital,2.984789905121216e-4
topic 6,capture,3.846214257171543e-4
topic 6,consequence,3.8090445117205647e-4
topic 6,demographic,2.7695742208853343e-4
topic 6,interdisciplinary,1.4236349344901554e-4
topic 6,investment,1.916550660026764e-4
topic 6,lead,0.0024457116877402985
topic 6,mitigate,1.1546310515620117e-4
topic 6,moderately,2.2418896613601483e-4
topic 6,orient,4.173423328833336e-4
topic 6,peer,1.6663050801693735e-4
topic 6,preference,2.993125891726044e-4
topic 6,propose,9.057500923524283e-4
topic 6,ultimately,1.9641541866255574e-4
topic 6,unsustainable,3.284056279220406e-4
topic 6,activity,0.0036486078201717637
topic 6,aquatic,2.2493449795783416e-4
topic 6,assign,1.0961504997345627e-4
topic 6,benthic,3.390974892495021e-4
topic 6,component,2.5843722986422887e-4
topic 6,concern,8.273378590640507e-4
topic 6,connection,1.9254063807642373e-4
topic 6,describe,5.286071668417064e-4
topic 6,diversity,0.0013646804015143275
topic 6,essential,1.7237587076210435e-4
topic 6,expect,5.222792101829992e-4
topic 6,generate,8.579415586678033e-4
topic 6,index,4.0903320376308106e-4
topic 6,institutional,1.4799766301140392e-4
topic 6,invertebrate,6.43150716685899e-4
topic 6,linear,2.0354688429573641e-4
topic 6,manage,0.0022634824397077956
topic 6,quantity,1.4446006669600065e-4
topic 6,record,2.9551709695860436e-4
topic 6,reflect,6.771422367420378e-4
topic 6,regard,6.720676916583415e-4
topic 6,scarce,1.7964136481641262e-4
topic 6,serve,3.2803331910811123e-4
topic 6,southern,4.62677503348883e-4
topic 6,specie,0.0055900526227686135
topic 6,stage,2.3604170409304153e-4
topic 6,stress,1.0330269792243307e-4
topic 6,absence,2.8330444260585497e-4
topic 6,age,4.080909492284616e-4
topic 6,catch,0.0038659525512891057
topic 6,clam,0.0010461315578555127
topic 6,coincident,1.1209448306775432e-4
topic 6,condition,0.0022465037720162772
topic 6,contribution,5.8635695832951e-4
topic 6,day,3.5736489400183815e-4
topic 6,degree,2.60856810352394e-4
topic 6,depend,0.001275484912687104
topic 6,external,4.7686979630543516e-4
topic 6,fishable,1.6814172460163137e-4
topic 6,fishing,0.017958519147324832
topic 6,impose,1.3795872331461711e-4
topic 6,inefficiency,1.0582364405927569e-4
topic 6,interannual,1.2033159876511828e-4
topic 6,intertidal,2.3990815573669632e-4
topic 6,mixed,3.983325364244067e-4
topic 6,offshore,2.9017946824321775e-4
topic 6,predictor,3.1675531486268963e-4
topic 6,prevail,2.1092087853043242e-4
topic 6,prevalence,1.5212515658775654e-4
topic 6,red,1.8009933062332903e-4
topic 6,relative,0.001040097348719797
topic 6,relevant,4.968559053474677e-4
topic 6,rely,3.178201809162565e-4
topic 6,season,4.993492013722342e-4
topic 6,set,8.89537185690282e-4
topic 6,short,4.707149454890516e-4
topic 6,subsystem,4.694370669317621e-4
topic 6,successful,9.67914990924263e-4
topic 6,tide,1.1209448306775352e-4
topic 6,timing,1.10478883974608e-4
topic 6,uruguay,1.1209448306775432e-4
topic 6,yellow,1.3968836432533204e-4
topic 6,yield,0.0010891936199339744
topic 6,direct,5.281519997145797e-4
topic 6,distribution,0.0011294033355547873
topic 6,estimate,9.698401330017395e-4
topic 6,evaluation,2.1524794577684948e-4
topic 6,geographic,2.7372320023033353e-4
topic 6,implementation,4.552289030598575e-4
topic 6,improvement,2.5864555648061067e-4
topic 6,locate,1.2126073225894779e-4
topic 6,major,3.058792158118383e-4
topic 6,past,1.461230890962507e-4
topic 6,pose,1.0660505985406348e-4
topic 6,promote,0.0011534499331959523
topic 6,report,6.523172722501135e-4
topic 6,risk,1.8893442231254014e-4
topic 6,space,4.6773295848343634e-4
topic 6,spatial,0.0023609572479568993
topic 6,strategic,1.4110117187166304e-4
topic 6,tend,1.0612673389885421e-4
topic 6,variability,3.5143436320429967e-4
topic 6,consistent,3.2446072230764327e-4
topic 6,enable,3.488016361704861e-4
topic 6,estuary,2.1787507299517243e-4
topic 6,evolve,2.314289136273019e-4
topic 6,exploitation,0.001506162309326281
topic 6,globally,2.0584403607362402e-4
topic 6,illustrate,2.269888943092727e-4
topic 6,limitation,2.516422065362757e-4
topic 6,overcome,3.734087819077387e-4
topic 6,quantitative,7.835462698029208e-4
topic 6,strengthen,4.099598374116752e-4
topic 6,target,0.002474640390477623
topic 6,threat,9.734748697961874e-4
topic 6,world,8.005956204204328e-4
topic 6,compare,7.862702749960528e-4
topic 6,cost,0.0012898667823488263
topic 6,cover,5.589885817693363e-4
topic 6,expand,2.507269687043002e-4
topic 6,gap,7.406080875081138e-4
topic 6,informant,2.28913337340732e-4
topic 6,initial,3.973309625214158e-4
topic 6,insufficient,1.2360091641145708e-4
topic 6,live,2.473545544179704e-4
topic 6,maker,3.701227985372896e-4
topic 6,negative,8.182506470749905e-4
topic 6,pay,3.6599861869544267e-4
topic 6,person,1.1572378887517909e-4
topic 6,play,6.685317044100369e-4
topic 6,pollution,1.446971653252697e-4
topic 6,project,3.4836973492588416e-4
topic 6,protect,0.006304683930813616
topic 6,responsible,5.692955724599866e-4
topic 6,restriction,0.0012134636993647754
topic 6,scenario,5.79882354418048e-4
topic 6,site,0.0013725887307992088
topic 6,total,9.148362054563678e-4
topic 6,vital,2.2482769620594845e-4
topic 6,close,1.404040155260959e-4
topic 6,combination,3.1422898251048936e-4
topic 6,contextual,4.118472103010044e-4
topic 6,enforce,4.997627816093245e-4
topic 6,exploit,5.723934844525214e-4
topic 6,interact,2.810237335481725e-4
topic 6,ongoing,1.700165458611329e-4
topic 6,panacea,2.958951303084092e-4
topic 6,produce,4.769747631148229e-4
topic 6,productivity,3.487630618089953e-4
topic 6,rule,0.0014972341712289087
topic 6,sample,2.5648297121222684e-4
topic 6,san,1.1209448306727405e-4
topic 6,strictly,1.1739278132408969e-4
topic 6,unclear,1.1714133690544248e-4
topic 6,united,1.5565547771219086e-4
topic 6,baseline,1.2168716340308988e-4
topic 6,design,0.003064645481286088
topic 6,evidence,3.535020342575575e-4
topic 6,fail,5.181637850234975e-4
topic 6,incorporate,6.203452334229059e-4
topic 6,mechanism,6.342187741936093e-4
topic 6,monitoring,2.348834382143101e-4
topic 6,nation,8.001261902181332e-4
topic 6,preservation,1.8279086788711453e-4
topic 6,principle,0.001272524466051687
topic 6,strong,0.0014870030137168675
topic 6,theory,3.0979700635160447e-4
topic 6,africa,3.3827311039340974e-4
topic 6,arrangement,3.6988031459039963e-4
topic 6,build,1.4463457503454517e-4
topic 6,center,1.711123129399184e-4
topic 6,decentralized,1.4842346991909852e-4
topic 6,draw,1.7826135344111148e-4
topic 6,embed,1.809526870639125e-4
topic 6,meta,3.9808292310964755e-4
topic 6,previous,3.7187932896640846e-4
topic 6,disparity,2.5134914279222015e-4
topic 6,individual,0.00263801886285051
topic 6,public,4.943880146894408e-4
topic 6,response,0.002011632495183273
topic 6,technique,4.248528253057244e-4
topic 6,dimension,5.185055087748465e-4
topic 6,independent,2.8665408061300326e-4
topic 6,intervention,1.8306766110000666e-4
topic 6,perform,1.6469573394212902e-4
topic 6,performance,0.001016552410500276
topic 6,reduction,5.715310324669118e-4
topic 6,solution,3.104944266926616e-4
topic 6,welfare,2.6411338862660503e-4
topic 6,bias,1.1277276773367867e-4
topic 6,determine,6.333195734536587e-4
topic 6,improved,2.537656674024811e-4
topic 6,metric,2.6546384531369325e-4
topic 6,ser,4.961030387968079e-4
topic 6,single,1.7253214863142098e-4
topic 6,attention,3.3535540579069913e-4
topic 6,carry,1.849403853355124e-4
topic 6,categorize,1.475611227075832e-4
topic 6,desire,2.7053975607839925e-4
topic 6,hawaii,2.6777428333124646e-4
topic 6,health,3.561531544919515e-4
topic 6,importantly,2.506928127867399e-4
topic 6,inclusion,1.0512786264359121e-4
topic 6,inform,9.690776201532825e-4
topic 6,invasive,3.5995636121428606e-4
topic 6,island,0.0026673141470931966
topic 6,manager,0.0015297033239742364
topic 6,nearshore,1.4592579782801194e-4
topic 6,pool,5.815444837383692e-4
topic 6,recognition,2.0959338386063322e-4
topic 6,recognize,1.999358833392544e-4
topic 6,seek,2.354632209442828e-4
topic 6,type,0.0011303178999892002
topic 6,vision,1.7919862588806806e-4
topic 6,argue,5.089080748684559e-4
topic 6,cape,1.7584764967247147e-4
topic 6,coast,0.0010809248465848585
topic 6,fisheries,6.146812807258199e-4
topic 6,formal,2.4424114504886633e-4
topic 6,informal,2.1529460182543046e-4
topic 6,meaningfully,1.4682013342649198e-4
topic 6,overview,1.0424750349172769e-4
topic 6,protected,0.0010367851582626416
topic 6,suggestion,2.2123793026823085e-4
topic 6,visitor,1.2936243098117794e-4
topic 6,willingness,2.714289239280518e-4
topic 6,california,3.147630422097002e-4
topic 6,consideration,1.629311325563817e-4
topic 6,couple,3.1487934993214636e-4
topic 6,dataset,2.659675248717578e-4
topic 6,extraction,4.944086241534316e-4
topic 6,greatly,2.457224833299391e-4
topic 6,habitat,0.0021601606625890756
topic 6,remain,9.514878711532633e-4
topic 6,spatially,4.052504907017844e-4
topic 6,trade,0.0010028420871134218
topic 6,act,2.354055138773771e-4
topic 6,association,4.164843161689894e-4
topic 6,causal,2.1149090790068036e-4
topic 6,chain,5.535176728184099e-4
topic 6,consist,2.999419519677512e-4
topic 6,easily,1.5512079591896286e-4
topic 6,significance,3.1112300744139956e-4
topic 6,west,2.77019108443111e-4
topic 6,wide,6.862797171099787e-4
topic 6,annual,3.7879061370613766e-4
topic 6,characterize,8.121721265086055e-4
topic 6,difficulty,1.9301536520637696e-4
topic 6,heterogeneity,1.1424779940642196e-4
topic 6,importance,0.0011153836210934863
topic 6,collect,6.459601663098327e-4
topic 6,depth,4.2623483093628646e-4
topic 6,fao,1.120944673400716e-4
topic 6,initiate,3.10875361192363e-4
topic 6,nearby,1.1209448306711794e-4
topic 6,position,1.4284644078263874e-4
topic 6,possibly,1.0331641227457568e-4
topic 6,primary,0.0011053884037863443
topic 6,strength,1.9157992257792485e-4
topic 6,test,8.428595998686424e-4
topic 6,buffer,1.8376002238896155e-4
topic 6,edge,2.68443027015883e-4
topic 6,efficiency,1.48544328331735e-4
topic 6,predict,8.923787479377827e-4
topic 6,spot,1.6138297220107033e-4
topic 6,variation,3.623149787964347e-4
topic 6,assemblage,1.403424177748295e-4
topic 6,biological,9.439097594509194e-4
topic 6,diversification,4.401700880548869e-4
topic 6,hypothesize,2.716150816267536e-4
topic 6,dry,5.513902272510133e-4
topic 6,extreme,1.0115348865295699e-4
topic 6,negatively,2.9669593732298987e-4
topic 6,primarily,3.084069021959426e-4
topic 6,sensitive,2.541145279416727e-4
topic 6,temperate,1.1001797078441183e-4
topic 6,tropical,3.2335369220173416e-4
topic 6,basic,3.671148581085769e-4
topic 6,incentive,8.874196119032784e-4
topic 6,proximity,1.6814165573572208e-4
topic 6,success,0.0012706382008543227
topic 6,application,2.8987413558905883e-4
topic 6,constitute,1.4043020128947127e-4
topic 6,critically,1.1326410240380891e-4
topic 6,establishment,1.8384419994323825e-4
topic 6,participation,0.0012865618922486056
topic 6,difficult,3.431581230785891e-4
topic 6,formation,1.4846148402622832e-4
topic 6,multilevel,1.8033680484696936e-4
topic 6,nest,1.8801034712118223e-4
topic 6,observe,3.757718526641754e-4
topic 6,relevance,1.4503021400580514e-4
topic 6,selection,2.3511453861866285e-4
topic 6,shift,5.255996063717898e-4
topic 6,specifically,2.900850750201755e-4
topic 6,artisanal,9.244936928147955e-4
topic 6,million,0.0012950666297272654
topic 6,motivate,1.6999777810469303e-4
topic 6,option,3.1625385999279313e-4
topic 6,previously,2.6776964198762317e-4
topic 6,rate,5.080177206319474e-4
topic 6,shore,3.667592950758361e-4
topic 6,switching,1.12093340011875e-4
topic 6,unregulated,4.483756602578194e-4
topic 6,avoid,1.1810475503330729e-4
topic 6,delineate,1.4526544415209008e-4
topic 6,effectively,1.9055047931047005e-4
topic 6,heterogeneous,4.125011055555102e-4
topic 6,researcher,1.2797700825078069e-4
topic 6,setting,1.879868534629786e-4
topic 6,transfer,1.152513036689354e-4
topic 6,trap,6.621726293131096e-4
topic 6,construct,2.658757501065581e-4
topic 6,core,1.321061464768086e-4
topic 6,extractive,4.627480991665425e-4
topic 6,fix,1.768014168018224e-4
topic 6,overexploitation,3.293647807148935e-4
topic 6,search,1.2367979741050914e-4
topic 6,shellfish,1.2029093663502276e-4
topic 6,scientist,1.9440730662090234e-4
topic 6,societal,2.1415937891359007e-4
topic 6,compliance,0.0028605454485571406
topic 6,joint,3.2146878718627715e-4
topic 6,ostrom,5.186360069109356e-4
topic 6,revise,1.1387620090441243e-4
topic 6,sustain,6.954357971433782e-4
topic 6,ability,5.703165650688605e-4
topic 6,accurate,1.1209448306784054e-4
topic 6,anthropogenic,2.630015792100687e-4
topic 6,east,5.414333935072933e-4
topic 6,enhancement,2.648687131857318e-4
topic 6,aggregation,2.7038626966460863e-4
topic 6,iii,1.8324711740897096e-4
topic 6,integration,2.1129125465993938e-4
topic 6,partially,7.846222618093755e-4
topic 6,classification,1.355378687488176e-4
topic 6,density,0.0010240713066217023
topic 6,exhibit,1.981838709336273e-4
topic 6,intensity,1.4413897621481876e-4
topic 6,location,0.0010052227388845066
topic 6,mediterranean,1.5920571754177623e-4
topic 6,prioritize,1.8560953017452504e-4
topic 6,amount,1.332507590072329e-4
topic 6,conventional,1.6041618278914035e-4
topic 6,correlate,1.1218138378047255e-4
topic 6,database,5.041934506832718e-4
topic 6,education,7.436153005143361e-4
topic 6,meet,7.039392094058126e-4
topic 6,regression,2.506153380869669e-4
topic 6,track,2.636290087213294e-4
topic 6,creation,1.7645088747694768e-4
topic 6,responsibility,2.8768516708911087e-4
topic 6,view,4.877230132514947e-4
topic 6,actual,1.1947953705967669e-4
topic 6,net,2.4036133968454018e-4
topic 6,stewardship,1.0361988333281346e-4
topic 6,fisherman,0.0012833219762017824
topic 6,sanction,2.6890145502966265e-4
topic 6,worldview,1.720408041761541e-4
topic 6,employ,5.623392909072522e-4
topic 6,mexico,2.3411202801791887e-4
topic 6,northern,3.569142895100456e-4
topic 6,stable,2.1245949263174277e-4
topic 6,trajectory,2.3404002218965314e-4
topic 6,vary,6.085623944223059e-4
topic 6,active,5.664965077385969e-4
topic 6,daily,1.2594581659349844e-4
topic 6,forage,1.0744200761290342e-4
topic 6,life,6.56762587961047e-4
topic 6,numerous,2.493513103894845e-4
topic 6,regeneration,1.1237707156187589e-4
topic 6,systems,1.3717857263949944e-4
topic 6,maintain,3.962760400810883e-4
topic 6,material,2.2308885230142047e-4
topic 6,restrict,4.5155130940115255e-4
topic 6,traditional,0.0011348793917171363
topic 6,australia,4.113642569748569e-4
topic 6,effectiveness,0.0012149120834650388
topic 6,move,2.564071922901942e-4
topic 6,situate,3.21787225647309e-4
topic 6,accuracy,1.960849729912699e-4
topic 6,accurately,1.1409918016232075e-4
topic 6,behavior,0.0010187524521465068
topic 6,behavioral,1.299156684063435e-4
topic 6,crisis,3.076732065151744e-4
topic 6,evolutionary,1.1066696412783722e-4
topic 6,favor,3.0977372588907926e-4
topic 6,hypothesis,1.962968523167099e-4
topic 6,empirically,2.1687344271963425e-4
topic 6,hypothetical,1.2123451882436075e-4
topic 6,impede,1.29976441464576e-4
topic 6,norm,2.8843422598109897e-4
topic 6,substantially,1.5437329647314824e-4
topic 6,anthropocene,1.5092467727176347e-4
topic 6,dependence,1.6648606944226537e-4
topic 6,explicit,1.7875466177629776e-4
topic 6,exploratory,1.696818644909866e-4
topic 6,indicative,1.1209225897391859e-4
topic 6,interdependency,3.0657571067693897e-4
topic 6,uncover,1.0892048346774459e-4
topic 6,evaluate,0.0012260916508991654
topic 6,gain,2.5857159228141367e-4
topic 6,heavily,1.88351254236816e-4
topic 6,belief,5.017630355871731e-4
topic 6,costa,1.844494387808967e-4
topic 6,fund,1.277889991233803e-4
topic 6,manner,1.8387890260701526e-4
topic 6,rica,1.8469750308951275e-4
topic 6,locally,4.63899538205713e-4
topic 6,output,1.3242189081031977e-4
topic 6,ownership,4.389053416554796e-4
topic 6,step,1.5572808201792896e-4
topic 6,transferable,1.1872753830096776e-4
topic 6,validate,1.3010749194518727e-4
topic 6,industry,0.0012749580702425285
topic 6,shrink,1.3530300134294908e-4
topic 6,data,1.9180075153706942e-4
topic 6,date,1.7129055193135638e-4
topic 6,disruption,1.4467313951056158e-4
topic 6,initiative,2.5679607595272013e-4
topic 6,maritime,1.7640045775942905e-4
topic 6,historically,2.0381259691295151e-4
topic 6,motivation,6.056967425143213e-4
topic 6,absolute,1.120944830679413e-4
topic 6,french,1.7434948771684222e-4
topic 6,maximum,2.826445368343292e-4
topic 6,quantify,5.491978481844844e-4
topic 6,add,1.1386854103004405e-4
topic 6,confront,1.6796447071683838e-4
topic 6,degrade,1.3155687283411319e-4
topic 6,estuarine,2.566335182590714e-4
topic 6,prediction,1.5514643646432328e-4
topic 6,regime,1.9038776083009224e-4
topic 6,species,2.837407541157717e-4
topic 6,alternatively,1.6565843456837486e-4
topic 6,business,5.996473520415204e-4
topic 6,centralized,3.995578340670044e-4
topic 6,compound,2.858078032861097e-4
topic 6,conjunction,1.1209447661293946e-4
topic 6,expanse,1.1209448305370781e-4
topic 6,failure,2.6885958293957127e-4
topic 6,financing,1.1209448302650427e-4
topic 6,habitation,1.0056876731795356e-4
topic 6,inconsistent,1.631469771903359e-4
topic 6,leave,2.0347767043007967e-4
topic 6,nalgonda,2.1258615057419804e-4
topic 6,release,3.9747366783823325e-4
topic 6,sagar,1.878403856759271e-4
topic 6,sess,4.4265458200982484e-4
topic 6,struggle,2.0540933092226652e-4
topic 6,thousand,1.1209429382439026e-4
topic 6,wealthy,2.2403584688860274e-4
topic 6,desirable,1.4802556183311454e-4
topic 6,heritage,2.2513178850766766e-4
topic 6,weak,4.4809346993443137e-4
topic 6,buy,1.1185611039721534e-4
topic 6,direction,1.6887177213579222e-4
topic 6,foundation,1.1081839690116098e-4
topic 6,respect,2.303821593814551e-4
topic 6,account,1.3116428129334495e-4
topic 6,archipelago,6.671049157256755e-4
topic 6,distinct,1.1275577237555739e-4
topic 6,overlap,4.006560553486475e-4
topic 6,substantial,1.659709896715674e-4
topic 6,mid,1.0973636642713478e-4
topic 6,persistent,1.2353020983449261e-4
topic 6,sampling,1.0788249647216489e-4
topic 6,bycatch,1.0726083632892762e-4
topic 6,mammal,4.7205571242510944e-4
topic 6,advice,1.2627836382085554e-4
topic 6,comply,1.6814162688153612e-4
topic 6,consumer,3.9233026192087115e-4
topic 6,eco,1.1269884159717415e-4
topic 6,healthy,5.8075890334585e-4
topic 6,industrial,4.60220990301184e-4
topic 6,marketing,2.1239096265963226e-4
topic 6,price,5.580819199229461e-4
topic 6,unequal,1.1209448306482367e-4
topic 6,stochastic,2.193661757046563e-4
topic 6,strongly,7.504169464311785e-4
topic 6,testing,1.6758738172262285e-4
topic 6,evident,1.574341008049207e-4
topic 6,extensive,3.3764822542590046e-4
topic 6,spain,2.622214607737443e-4
topic 6,andor,1.179726752407234e-4
topic 6,dispersal,2.278721849005198e-4
topic 6,distance,2.1863912660807485e-4
topic 6,ecologically,0.001019273113623049
topic 6,nonnative,1.1209448306772027e-4
topic 6,organism,2.1899521487813562e-4
topic 6,status,7.741042321869618e-4
topic 6,usa,1.4343202105208947e-4
topic 6,distinguish,1.1698713999254414e-4
topic 6,disturbance,2.5633449152439593e-4
topic 6,entry,3.594417616952329e-4
topic 6,lose,2.1644745657518034e-4
topic 6,separate,2.3396234090941492e-4
topic 6,cis,1.1209448306727863e-4
topic 6,invest,1.3829376173604948e-4
topic 6,portfolio,1.7005978468334133e-4
topic 6,average,2.6514530159875655e-4
topic 6,efficacy,1.951408094279308e-4
topic 6,entire,2.9578741197358084e-4
topic 6,observed,1.1875112165524172e-4
topic 6,perturbation,1.1377907148849096e-4
topic 6,tightly,1.4368088550173024e-4
topic 6,anti,1.1209448306643157e-4
topic 6,armoring,1.1159340365469759e-4
topic 6,beach,2.6955400525201554e-4
topic 6,conserve,6.17492858003145e-4
topic 6,czm,1.1134128409228308e-4
topic 6,erode,3.831781905435644e-4
topic 6,sea,0.00457348426854911
topic 6,shoreline,5.594881560131202e-4
topic 6,harvest,0.002771522128248537
topic 6,araca,2.3632995009173596e-4
topic 6,bay,0.0012825201932946417
topic 6,brazil,1.598475835828788e-4
topic 6,bring,2.4281634934770062e-4
topic 6,broaden,1.7485562721420906e-4
topic 6,oceanographic,2.0045315761620797e-4
topic 6,swot,1.1209140466785303e-4
topic 6,territory,1.1584765828967963e-4
topic 6,concurrently,1.0376568443029126e-4
topic 6,developed,1.9305715312808858e-4
topic 6,northeast,3.8083089381595205e-4
topic 6,provisioning,1.5800887865046186e-4
topic 6,baltic,0.0012085572262583108
topic 6,rarely,1.8865535257020776e-4
topic 6,commercial,0.0028451445024252377
topic 6,gear,0.0017373836903068793
topic 6,woman,1.46319506799678e-4
topic 6,animal,2.3776946917471295e-4
topic 6,deal,2.3087343340562913e-4
topic 6,economy,9.458263402360165e-4
topic 6,finfish,1.0457870327097351e-4
topic 6,instrumental,1.8506063392267178e-4
topic 6,lek,3.146955175720307e-4
topic 6,protein,1.6814153309678665e-4
topic 6,questionnaire,3.035493212956854e-4
topic 6,seascape,1.7162169427221025e-4
topic 6,zanzibar,2.734677322163352e-4
topic 6,distributional,1.3367650100577238e-4
topic 6,tangible,1.1206407087622145e-4
